author_id,source,title,authors,publisher,year,cited,quartile,link
6800294,garuda,Pendampingan Kepada Masyarakat Dalam Renovasi Masjid Daarut Taqwa,,Indonesian Community Service and Empowerment Journal (IComSE) Vol. 1 No. 1 (2020): Indonesian Community Service and Empowerment Journal (IComSE)1-9,2020,DOI: 10.34010/icomse.v1i1.2789,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/1862420
6800294,googlescholar,The Effect of Management Knowledge and Work Experience on Service Performance at The Bandung,"Y Sutisnawati, HM Raharjas","Proceedings of the 8th International Conference on Business, Economics …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'The Effect of Management Knowledge and Work Experience on Service Performance at The Bandung'
6800294,googlescholar,Exploring Consumer Perceptions and HRM Perspectives of The Role of Sustainable Green Coffee Shops in Encouraging Creative Industry Activities in Public,"Y Sutisnawati, M Amanda, P Salsabilla, P Andestiani","Proceedings of the International Student Conference on Earth and …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Exploring Consumer Perceptions and HRM Perspectives of The Role of Sustainable Green Coffee Shops in Encouraging Creative Industry Activities in Public'
6800294,googlescholar,User Requirements Analysis for an Android-Based Consignment Sales Reporting System for MSMEs,"S Surtikanti, A Rachmanto, Y Sutisnawati, MBA Dwiprana, G Wardani","Proceeding of International Conference on Informatics, Engineering, Science …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'User Requirements Analysis for an Android-Based Consignment Sales Reporting System for MSMEs'
6800294,googlescholar,Internet of Things (IoT) Innovation in Supporting Construction Industry Work Productivity,"Y Sutisnawati, MY Syafei, U Narimawati","Electronic Journal of Education, Social Economics and Technology 6 (1), 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Internet of Things (IoT) Innovation in Supporting Construction Industry Work Productivity'
6800294,googlescholar,THE EFFECT OF CORPORATE EARNINGS MANAGEMENT AGAINST BOND RATING AT FINANCIAL INSTITUTIONS ISLAMIC BANKING FINANCIAL INSTITUTIONS LISTED ON THE INDONESIA STOCK EXCHANGE FOR THE …,"Y Sutisnawati, L Hakim, R Andini","Proceeding of International Conference on Business, Economics, Social …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'THE EFFECT OF CORPORATE EARNINGS MANAGEMENT AGAINST BOND RATING AT FINANCIAL INSTITUTIONS ISLAMIC BANKING FINANCIAL INSTITUTIONS LISTED ON THE INDONESIA STOCK EXCHANGE FOR THE …'
6800294,googlescholar,Navigating the Digital Era in Business: Effectiveness of Recruitment through Digital Platforms,"Y Sutisnawati, MH Musyaffa","Proceedings of the International Conference on Business, Economics, Social …, 2024",2024,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Navigating the Digital Era in Business: Effectiveness of Recruitment through Digital Platforms'
6800294,googlescholar,Implementasi Penyimpanan Data Menggunakan Nextcloud Berbasis Komputasi Awan,"S Alviana, Y Sutisnawati","INTEK: Jurnal Informatika dan Teknologi Informasi 7 (2), 12-17, 2024",2024,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Implementasi Penyimpanan Data Menggunakan Nextcloud Berbasis Komputasi Awan'
6800294,googlescholar,Analisis manajemen operasional dan persediaan bahan baku terhadap produksi di zocha graha kriya,"Y Sutisnawati, RR Rifania, M Muthmainah, AD Rahman, RM Alif","Journal of Economics, Management, Business and Accounting (JEMBA) 4 (2), 208-221, 2024",2024,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Analisis manajemen operasional dan persediaan bahan baku terhadap produksi di zocha graha kriya'
6800294,googlescholar,Analisis Persepsi Kepuasan Konsumen Terhadap Pemasaran Produk Coklat di Kabupaten Garut,"Y Sutisnawati, MP Sari, NK Putri, M Ihsan, FF Arifin","Journal of Economics, Management, Business and Accounting (JEMBA) 4 (1), 38-47, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Analisis Persepsi Kepuasan Konsumen Terhadap Pemasaran Produk Coklat di Kabupaten Garut'
6800294,googlescholar,Model Sistem Simpan Pinjam Pada Koperasi Berbasis Website,"M Maryati, Y Sutisnawati, A Setiyadi","Journal of Economics, Management, Business and Accounting (JEMBA) 4 (1), 26-37, 2024",2024,4 cited,,https://scholar.google.com/scholar?q=+intitle:'Model Sistem Simpan Pinjam Pada Koperasi Berbasis Website'
258891,scopus,Product Development Analysis using Quality Function Deployment,,IOP Conference Series: Materials Science and Engineering,2020,2 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091353242&origin=resultslist
258891,scopus,Computer-Assisted Performance Measurement using Analityc Hierarchy Process,,IOP Conference Series: Materials Science and Engineering,2019,0 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075900480&origin=resultslist
258891,scopus,Employee Recruitment Analysis using Computer Based Weighted Product Model,,IOP Conference Series: Materials Science and Engineering,2019,1 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075905700&origin=resultslist
258891,scopus,The DeterMination of Market Area using Single Additive Weightening (SAW),,IOP Conference Series: Materials Science and Engineering,2018,1 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85054809571&origin=resultslist
258891,garuda,PEMBERDAYAAN PAGUYUBAN THRIFTING JAWA BARAT MELALUI PELATIHAN PEMASARAN DIGITAL DAN PENDAMPINGAN STRATEGI PENJUALAN ONLINE MENGGUNAKAN BUSINESS INTELLIGENCE,,Prosiding Seminar Nasional Pengabdian Kepada Masyarakat Vol. 6 No. 1 (2025): PROSIDING SEMINAR NASIONAL PENGABDIAN KEPADA MASYARAKAT - SNPPM2025SNPPM2025SH-278 - SNPPM2025SH-289,2025,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/5740216
258891,garuda,MODEL PENENTUAN DAN EVALUASI KUALITAS PRODUKSI SUSU PADA KOPERASI SUSU,,Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) Vol. 4 No. 1 (2024): JUPITER : Jurnal Penelitian Mahasiswa Teknik Dan Ilmu Komputer26 - 31,2024,DOI: 10.34010/jupiter.v4i1.15581,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/4875404
258891,garuda,SISTEM PENGADAAN BAHAN BAKU DI PT ASIA PACIFIC FIBERS,,Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) Vol. 4 No. 2 (2024): JUPITER : Jurnal Penelitian Mahasiswa Teknik Dan Ilmu Komputer1 - 9,2024,DOI: 10.34010/jupiter.v4i2.15586,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/4875405
258891,garuda,PEMODELAN DAN PERANCANGAN SUPPLY CHAIN MANAGEMENT PADA PRODUK SPAREPART MOBIL,,Journal of Innovation And Future Technology (IFTECH) Vol 5 No 1 (2023): Vol 5 No 1 (February 2023): Journal of Innovation and Future TechnologyÂ (IFTECH)23-30,2023,DOI: 10.47080/iftech.v5i1.2442,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/3350301
258891,garuda,AnalisisÂ  Pengadaan Bahan Baku di PT. Kohwa Precision Indonesia Menggunakan Metode Triple Exponential Smoothing,,Majalah Ilmiah UNIKOM Vol 20 No 1 (2022): Majalah Ilmiah Unikom55-61,2022,DOI: 10.34010/miu.v20i1.7716,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2901006
258891,garuda,Analisis Geodemografi untuk Menentukan Lokasi Pasar yang Tepat,,"Journal of Information System, Applied, Management, Accounting and Research Vol 5 No 4 (2021): JISAMAR, Volume 5, Nomor 4, November 2021955-959",2021,DOI: 10.52362/jisamar.v5i4.577,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2309131
258891,garuda,PRIORITAS PERBAIKAN PELAYANAN TRANSPORTASI MENGGUNAKAN METODE SERVQUAL,,Majalah Ilmiah UNIKOM Vol. 18 No. 2 (2020): Majalah Ilmiah Unikom73-80,2020,DOI: 10.34010/miu.v18i2.3940,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/2055297
258891,garuda,ANALISIS PEMBERIAN REWARD PADA SISTEM INFORMASI MANAJEMEN KEPEGAWAIAN DI PT. SWAMEDIA INFORMATIKA,,Majalah Ilmiah UNIKOM Vol. 17 No. 2 (2020): Majalah Ilmiah Unikom143-152,2020,DOI: 10.34010/miu.v17i2.3183,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/1731877
258891,garuda,ANALISIS METODE 360 DERAJAT UNTUK PENILAIAN KINERJA KARYAWAN PADA SISTEM INFORMASI MANAJEMEN SUMBER DAYA MANUSIA,,Majalah Ilmiah UNIKOM Vol. 17 No. 1 (2019): Majalah Ilmiah Unikom19-24,2019,DOI: 10.34010/miu.v17i1.2232,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/1256118
258891,garuda,SISTEM INFORMASI MANAJEMEN PENERIMAAN KARYAWAN DI CV. XYZ,,Komputa : Jurnal Ilmiah Komputer dan Informatika Vol 7 No 2 (2018): Komputa : Jurnal Ilmiah Komputer dan Informatika77 - 84,2018,DOI: 10.34010/komputa.v7i2.3040,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/1638544
258891,googlescholar,Customer segmentation analysis in CRM framework using RFM methods,"AD Andriana, GT Mardiani","AIP Conference Proceedings 3200 (1), 040012, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Customer segmentation analysis in CRM framework using RFM methods'
258891,googlescholar,PEMBERDAYAAN PAGUYUBAN THRIFTING JAWA BARAT MELALUI PELATIHAN PEMASARAN DIGITAL DAN PENDAMPINGAN STRATEGI PENJUALAN ONLINE MENGGUNAKAN BUSINESS INTELLIGENCE,"R Wahdiniwaty, AD Andriana, Y Syafei, GC Pamuji","Prosiding Seminar Nasional Pengabdian Kepada Masyarakat 6 (1), SNPPM2025SH …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'PEMBERDAYAAN PAGUYUBAN THRIFTING JAWA BARAT MELALUI PELATIHAN PEMASARAN DIGITAL DAN PENDAMPINGAN STRATEGI PENJUALAN ONLINE MENGGUNAKAN BUSINESS INTELLIGENCE'
258891,googlescholar,Optimalisasi Bisnis yang Adaptif melalui Pelatihan Pemasaran Digital dan Business Intelligence untuk Meningkatkan Daya Saing Paguyuban Thrifting Jawa Barat,"R Wahdiniwaty, AD Andriana, GT Mardiani, MY Syafei, GC Pamuji, ...","BERNAS: Jurnal Pengabdian Kepada Masyarakat 6 (4), 3635-3642, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Optimalisasi Bisnis yang Adaptif melalui Pelatihan Pemasaran Digital dan Business Intelligence untuk Meningkatkan Daya Saing Paguyuban Thrifting Jawa Barat'
258891,googlescholar,Optimizing Product Promotion with Smart Bundling: An FP-Growth and IT-Enabled Analytical Framework,"AD Andriana, M Fadiel, UD Widianti, GC Pamuji, GT Mardiani","Proceeding of International Conference on Informatics, Engineering, Science …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Optimizing Product Promotion with Smart Bundling: An FP-Growth and IT-Enabled Analytical Framework'
258891,googlescholar,Sistem Informasi Customer Relationship Management Pada CV. Eka Dwi Anugrah,"AD ANDRIANA, HI Bayu","JSK (Jurnal Sistem Informasi dan Komputerisasi Akuntansi) 8 (1), 9-15, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Sistem Informasi Customer Relationship Management Pada CV. Eka Dwi Anugrah'
258891,googlescholar,MODEL PENENTUAN DAN EVALUASI KUALITAS PRODUKSI SUSU PADA KOPERASI SUSU,"BZ Hakim, UD Widianti, AD Andriana","Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) 4 (1), 26-31, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'MODEL PENENTUAN DAN EVALUASI KUALITAS PRODUKSI SUSU PADA KOPERASI SUSU'
258891,googlescholar,SISTEM PENGADAAN BAHAN BAKU DI PT ASIA PACIFIC FIBERS,"FHH Nugraha, AD Andriana","Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) 4 (2), 1-9, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'SISTEM PENGADAAN BAHAN BAKU DI PT ASIA PACIFIC FIBERS'
258891,googlescholar,Pemodelan Dan Perancangan Supply Chain Management Pada Produk Sparepart Mobil,"AD Andriana, MS Alawy","Journal of Innovation And Future Technology (IFTECH) 5 (1), 23-30, 2023",2023,3 cited,,https://scholar.google.com/scholar?q=+intitle:'Pemodelan Dan Perancangan Supply Chain Management Pada Produk Sparepart Mobil'
258891,googlescholar,PEMBANGUNAN APLIKASI COSTUMER RELATIONSHIP MANAGEMENT MENGGUNAKAN DYNAMIC CRM FRAMEWORK,AD Andriana,"JSK (Jurnal Sistem Informasi dan Komputerisasi Akuntansi) 6 (2), 1-5, 2022",2022,0 cited,,https://scholar.google.com/scholar?q=+intitle:'PEMBANGUNAN APLIKASI COSTUMER RELATIONSHIP MANAGEMENT MENGGUNAKAN DYNAMIC CRM FRAMEWORK'
258891,googlescholar,Analisis Pengadaan Bahan Baku di PT. Kohwa Precision Indonesia Menggunakan Metode Triple Exponential Smoothing,"AD Andriana, S Alawy","Majalah Ilmiah UNIKOM 20 (1), 55-61, 2022",2022,9 cited,,https://scholar.google.com/scholar?q=+intitle:'Analisis Pengadaan Bahan Baku di PT. Kohwa Precision Indonesia Menggunakan Metode Triple Exponential Smoothing'
6721333,scopus,Application of Agglomerative Hierarchical Clustering (AHC) for Grouping Prospective Scholarship Recipients,,Incitest 2023 Proceedings of the 2023 International Conference on Informatics Engineering Science an,2023,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85185202061&origin=resultslist
6721333,garuda,"SISTEM REGISTRASI SURAT PERINTAH TUGAS (SPT) DI DINAS PEKERJAAN UMUM, PENATAAN RUANG DAN PERTANAHAN PROVINSI KEPULAUAN RIAU",,Komputa : Jurnal Ilmiah Komputer dan Informatika Vol 10 No 2 (2021): Komputa : Jurnal Ilmiah Komputer dan Informatika70 - 77,2021,DOI: 10.34010/komputa.v10i2.6806,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/2619766
6721333,garuda,PENERAPAN DESAIN SISTEM MENGGUNAKAN METODE ATOMIC DESIGN DI UNIVERSITAS MUHAMMADIYAH SUKABUMI,,Komputa : Jurnal Ilmiah Komputer dan Informatika Vol 10 No 1 (2021): Komputa : Jurnal Ilmiah Komputer dan Informatika19 - 27,2021,DOI: 10.34010/komputa.v10i1.6531,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/2484667
6721333,garuda,Realtime Business Intelligence Menggunakan Algoritma Apriori dengan Data Stream Mining (Studi Kasus: Penjadwalan PT. Citra Tiara Global),,Jurnal Tata Kelola dan Kerangka Kerja Teknologi Informasi Vol 5 No 1 (2019): Mei 20197-12,2019,DOI: 10.34010/jtk3ti.v4i2.1987,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/1877475
6721333,garuda,PEMBANGUNAN DATA MART UNTUK MEMBANTU PENGAWASAN DIVISI PEMASARAN DAN PENJUALAN DI PT. XYZ,,Komputa : Jurnal Ilmiah Komputer dan Informatika Vol 7 No 2 (2018): Komputa : Jurnal Ilmiah Komputer dan Informatika85 - 92,2018,DOI: 10.34010/komputa.v7i2.3041,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/1638545
6721333,googlescholar,Pelatihan Teknis Pemanfaatan Generative AI Sebagai Media Pendukung Pembelajaran Guru Untuk Mendorong Jiwa Entrepreneur Siswa di SDIT Insan Cermat,"M Maryati, H Purnomo, C Hardyanto, FF Adiwijaya","Jurnal Pengabdian Teknik dan Ilmu Komputer (Petik), 37-45, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Teknis Pemanfaatan Generative AI Sebagai Media Pendukung Pembelajaran Guru Untuk Mendorong Jiwa Entrepreneur Siswa di SDIT Insan Cermat'
6721333,googlescholar,Sistem Otomatisasi Manajemen Akses Internet Menggunakan API Mikrotik di PT. Media Akses Data,"N Fajar, FF Adiwijaya","Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) 5 (1), 9-17, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Sistem Otomatisasi Manajemen Akses Internet Menggunakan API Mikrotik di PT. Media Akses Data'
6721333,googlescholar,Analisa Data Mining Menggunakan Algoritma Agglomerative Hierarchical Clustering untuk Menentukan Strategi Promosi Calon Mahasiswa Baru,"FF Adiwijaya, C Hardyanto, R Lubis","JUSTIN (Jurnal Sistem dan Teknologi Informasi) 12 (3), 549-558, 2024",2024,4 cited,,https://scholar.google.com/scholar?q=+intitle:'Analisa Data Mining Menggunakan Algoritma Agglomerative Hierarchical Clustering untuk Menentukan Strategi Promosi Calon Mahasiswa Baru'
6721333,googlescholar,Penerapan Algoritma K-Means Clustering pada Sistem Prediksi Kelulusan Tepat Waktu,"TH Mardzuki, R Lubis, FF Adiwijaya","Komputika: Jurnal Sistem Komputer 13 (2), 289-300, 2024",2024,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Penerapan Algoritma K-Means Clustering pada Sistem Prediksi Kelulusan Tepat Waktu'
6721333,googlescholar,Transformasi UMKM Menjadi Entrepreneur Digital Melalui Search Engine Marketing dan TikTok Shop untuk Pemasaran Minuman Kesehatan “DULUR”,"E Suhayati, FF Adiwijaya, R Rismawati","Jurnal Pengabdian Teknik dan Ilmu Komputer (Petik) 4 (2), 78-85, 2024",2024,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Transformasi UMKM Menjadi Entrepreneur Digital Melalui Search Engine Marketing dan TikTok Shop untuk Pemasaran Minuman Kesehatan “DULUR”'
6721333,googlescholar,Sistem Prediksi Jumlah Mahasiswa Baru Menggunakan Metode Simulasi Monte Carlo,"R Lubis, FF Adiwijaya, C Hardyanto","JUSTIN (Jurnal Sistem dan Teknologi Informasi) 11 (3), 466-472, 2023",2023,5 cited,,https://scholar.google.com/scholar?q=+intitle:'Sistem Prediksi Jumlah Mahasiswa Baru Menggunakan Metode Simulasi Monte Carlo'
6721333,googlescholar,Sistem Informasi Manajemen Pengadaan Di Cv. Supri Group,"HM Safa’at, FF Adiwijaya","Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) 3 (1), 28-35, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Sistem Informasi Manajemen Pengadaan Di Cv. Supri Group'
6721333,googlescholar,Application of Agglomerative Hierarchical Clustering (AHC) for Grouping Prospective Scholarship Recipients,"FF Adiwijaya, AZ Fathurrahman, C Hardyanto","2023 International Conference on Informatics Engineering, Science …, 2023",2023,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Application of Agglomerative Hierarchical Clustering (AHC) for Grouping Prospective Scholarship Recipients'
6721333,googlescholar,Sistem Informasi Manajemen Produksi Pakaian Pada Cv Kumaha Konveksi,F Fadlia,"Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) 2 (1), 35-42, 2022",2022,5 cited,,https://scholar.google.com/scholar?q=+intitle:'Sistem Informasi Manajemen Produksi Pakaian Pada Cv Kumaha Konveksi'
6721333,googlescholar,Penerapan Data Mining Asosiasi Genre Game Untuk Market Research,"E Anderson, FF Adiwijaya","Jurnal Penelitian Mahasiswa Teknik dan Ilmu Komputer (JUPITER) 2 (2), 77-84, 2022",2022,4 cited,,https://scholar.google.com/scholar?q=+intitle:'Penerapan Data Mining Asosiasi Genre Game Untuk Market Research'
6006605,scopus,INVESTMENT PROMOTION STRATEGY OF TOURISM AND AGRICULTURE SECTOR TO PROMOTE REGIONAL COMPETITIVENESS,,Journal of Eastern European and Central Asian Research,2023,1 cited,Q2 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85178278292&origin=resultslist
6006605,scopus,The Benefits of Using Bar Charts in Company Websites,,Iop Conference Series Materials Science and Engineering,2019,2 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075872370&origin=resultslist
6006605,scopus,Usage of IT on Traditional Magic Practice: Review on Cultural Transformation,,Iop Conference Series Materials Science and Engineering,2019,1 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075903426&origin=resultslist
6006605,garuda,Designing Multimedia Applications for Nutrition Education and Managing Stress,,"Indonesian Journal of Teaching in Science Vol 1, No 1 (2021): IJOTIS: March 202127-38",2021,DOI: 10.17509/ijotis.v1i1.33773,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/2432144
6006605,garuda,Penerapan Biophilic Design untuk Peningkatan Kualitas Ruang di Taman Pendidikan Al-Qurâan Amaliyah,,"JURNAL PENGABDIAN KEPADA MASYARAKAT Vol 11, No 2 (2021): Desember 2021113-119",2021,DOI: 10.30999/jpkm.v11i2.1483,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2841775
6006605,garuda,Perancangan Informasi Budaya Mantra Rahasia Jawa Kuno Melalui Media Buku Ilustrasi,,DIVAGATRA - Jurnal Penelitian Mahasiswa Desain Vol 1 No 1 (2021): DIVAGATRA #011-17,2021,DOI: 10.34010/divagatra.v1i1.4866,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2456122
6006605,garuda,Animasi Pengenalan Karakter Jurig Leled Samak,,DIVAGATRA - Jurnal Penelitian Mahasiswa Desain Vol 1 No 2 (2021): DIVAGATRA #02207-213,2021,DOI: 10.34010/divagatra.v1i2.5708,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2456155
6006605,googlescholar,Utilization of E-Commerce Applications as An Effort to Increase The Income of Community-Based Farmer Groups,"K Kasmana, E Setiawan","Proceeding of International Conference on Business, Economics, Social …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Utilization of E-Commerce Applications as An Effort to Increase The Income of Community-Based Farmer Groups'
6006605,googlescholar,Depiction of Transportation in Anime Movies Dr. Stone,"AM Akbar, YA Ekawardhani, K Kasmana","Proceeding of International Conference on Business, Economics, Social …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Depiction of Transportation in Anime Movies Dr. Stone'
6006605,googlescholar,The Implementation of Anthropomorphism in Indonesian Folktale Character Design,"YA Ekawardhani, ADD Rizky, PN Bekti, K Kasmana","8th International Conference on Business, Economics, Social Sciences, and …, 2025",2025,1 cited,,https://scholar.google.com/scholar?q=+intitle:'The Implementation of Anthropomorphism in Indonesian Folktale Character Design'
6006605,googlescholar,Desain Komunikasi Visual Era Society 5.0,"INL Julianto, INY Sumadewa, K Kasmana, A Surahman, GPPA Yasa, ...","Sidyanusa, 2025",2025,3 cited,,https://scholar.google.com/scholar?q=+intitle:'Desain Komunikasi Visual Era Society 5.0'
6006605,googlescholar,ANTI-SUICIDE CAMPAIGN STUDY GORONTALO & SOUTH SUMATERA PROVINCIAL HEALTH DEPARTMENT POSTERS 2019,"D Rifandary, K Kasmana","Proceeding of International Conference on Business, Economics, Social …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'ANTI-SUICIDE CAMPAIGN STUDY GORONTALO & SOUTH SUMATERA PROVINCIAL HEALTH DEPARTMENT POSTERS 2019'
6006605,googlescholar,Signs of Nihilism in Se7en Movie: A Roland Barthes Semiotic Analysis,"RP Mansoer, K Kasmana, T Isfiaty","International Journal of Design (INJUDES) 4, 61-77, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Signs of Nihilism in Se7en Movie: A Roland Barthes Semiotic Analysis'
6006605,googlescholar,"VISUAL ANALYSIS OF THE CHARACTER MIYAMOTO MUSASHI IN THE COMIC"" VAGABOND"" BY TAKEHIKO INOUE","IA Mukti, K Kasmana","Proceeding of International Conference on Business, Economics, Social …, 2024",2024,1 cited,,"https://scholar.google.com/scholar?q=+intitle:'VISUAL ANALYSIS OF THE CHARACTER MIYAMOTO MUSASHI IN THE COMIC"" VAGABOND"" BY TAKEHIKO INOUE'"
6006605,googlescholar,Analisis Video Animasi Kampanye Anti Bunuh Diri WHO Tahun 2019,"D Rifandary, K Kasmana","ARTic 7 (1), 701-727, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Analisis Video Animasi Kampanye Anti Bunuh Diri WHO Tahun 2019'
6006605,googlescholar,Design Elements in UNIKOM Logo,"C Maullana, K Kasmana, T Hidayatullah","International Journal of Design (INJUDES) 4, 34-48, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Design Elements in UNIKOM Logo'
6006605,googlescholar,Analisis Ekspresi Karakter Komik Jepang Pada Genre Seinen,"IA Mukti, K Kasmana","ARTic 7 (1), 729-746, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Analisis Ekspresi Karakter Komik Jepang Pada Genre Seinen'
5998989,scopus,"INTERFACE AESTHETICS, ENJOYMENT, AND BEHAVIORAL INTENTION FOR SUSTAINABLE TRANSPORT APPS",,Ned University Journal of Research,2025,0 cited,Q4 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105030274316&origin=resultslist
5998989,scopus,Assessing Walking Accessibility to Primary Schools Using Geographic Information System (GIS): A Case Study in Tanjungpinang City,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015680958&origin=resultslist
5998989,scopus,"Perceived neighborhood walkability and walking for particular purposes among motorcyclists in Bandung City, Indonesia",,Journal of Engineering Science and Technology,2021,4 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85121099111&origin=resultslist
5998989,scopus,Relationship between train users' perceptions of walkability with access and egress mode choice,,Matec Web of Conferences,2018,3 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85041677599&origin=resultslist
5998989,scopus,Train users' perceptions of walking distance to train station and attributes of paratransit service: Understanding their association with decision using paratransit or not towards the train station,,Iop Conference Series Earth and Environmental Science,2018,3 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85048402716&origin=resultslist
5998989,scopus,"Characteristics of Population, Employment, and Paratransit Service as Factors That Influence Paratransit Ridership: The Case in Bandung City",,Iop Conference Series Materials Science and Engineering,2018,1 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85054809122&origin=resultslist
5998989,garuda,KAJIAN TEKNOLOGI KAPAL DAN POLA PELAYANAN PELAYARAN-RAKYAT SEBAGAI MASUKAN UNTUK PEMBERDAYAAN MELALUI PENINGKATAN KUALITAS PELAYANAN,,Jurnal Teknologi dan Informasi (JATI) Vol 2 No 2 (2012): Jurnal Teknologi dan Informasi (JATI)61-68,2012,DOI: 10.34010/jati.v2i2.780,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/897858
5998989,googlescholar,Draft Policy Paper PENGGUNAAN AUGMENTED  REALITY DALAM KESELAMATAN PELAYARAN DI IBU KOTA NEGARA  (IKN),"R Syafriharti, I Maliki",,2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Draft Policy Paper PENGGUNAAN AUGMENTED  REALITY DALAM KESELAMATAN PELAYARAN DI IBU KOTA NEGARA  (IKN)'
